Number,Date Time UTC 4,Temperature
20402,6/21/19 22:15,28.023
20403,6/21/19 22:30,28.097
20404,6/21/19 22:45,28.122
20405,6/21/19 23:00,28.122
20406,6/21/19 23:15,28.122
20407,6/21/19 23:30,28.147
20408,6/21/19 23:45,28.147
20409,6/22/19 00:00,28.147
20410,6/22/19 00:15,28.147
20411,6/22/19 00:30,28.147
20412,6/22/19 00:45,28.122
20413,6/22/19 01:00,28.048
20414,6/22/19 01:15,28.023
20415,6/22/19 01:30,27.998
20416,6/22/19 01:45,27.998
20417,6/22/19 02:00,28.023
20418,6/22/19 02:15,28.023
20419,6/22/19 02:30,28.023
20420,6/22/19 02:45,28.023
20421,6/22/19 03:00,28.048
20422,6/22/19 03:15,28.048
20423,6/22/19 03:30,28.048
20424,6/22/19 03:45,28.048
20425,6/22/19 04:00,28.072
20426,6/22/19 04:15,28.072
20427,6/22/19 04:30,28.097
20428,6/22/19 04:45,28.122
20429,6/22/19 05:00,28.122
20430,6/22/19 05:15,28.122
20431,6/22/19 05:30,28.122
20432,6/22/19 05:45,28.122
20433,6/22/19 06:00,28.122
20434,6/22/19 06:15,28.122
20435,6/22/19 06:30,28.122
20436,6/22/19 06:45,28.147
20437,6/22/19 07:00,28.147
20438,6/22/19 07:15,28.147
20439,6/22/19 07:30,28.171
20440,6/22/19 07:45,28.171
20441,6/22/19 08:00,28.147
20442,6/22/19 08:15,28.171
20443,6/22/19 08:30,28.221
20444,6/22/19 08:45,28.245
20445,6/22/19 09:00,28.27
20446,6/22/19 09:15,28.32
20447,6/22/19 09:30,28.345
20448,6/22/19 09:45,28.369
20449,6/22/19 10:00,28.394
20450,6/22/19 10:15,28.419
20451,6/22/19 10:30,28.419
20452,6/22/19 10:45,28.419
20453,6/22/19 11:00,28.444
20454,6/22/19 11:15,28.394
20455,6/22/19 11:30,28.444
20456,6/22/19 11:45,28.468
20457,6/22/19 12:00,28.394
20458,6/22/19 12:15,28.444
20459,6/22/19 12:30,28.468
20460,6/22/19 12:45,28.468
20461,6/22/19 13:00,28.345
20462,6/22/19 13:15,28.394
20463,6/22/19 13:30,28.369
20464,6/22/19 13:45,28.295
20465,6/22/19 14:00,28.196
20466,6/22/19 14:15,28.122
20467,6/22/19 14:30,28.122
20468,6/22/19 14:45,28.048
20469,6/22/19 15:00,27.998
20470,6/22/19 15:15,27.924
20471,6/22/19 15:30,27.949
20472,6/22/19 15:45,28.122
20473,6/22/19 16:00,28.171
20474,6/22/19 16:15,28.196
20475,6/22/19 16:30,28.196
20476,6/22/19 16:45,28.147
20477,6/22/19 17:00,28.147
20478,6/22/19 17:15,28.122
20479,6/22/19 17:30,28.147
20480,6/22/19 17:45,28.122
20481,6/22/19 18:00,27.998
20482,6/22/19 18:15,27.949
20483,6/22/19 18:30,27.949
20484,6/22/19 18:45,27.899
20485,6/22/19 19:00,27.875
20486,6/22/19 19:15,27.899
20487,6/22/19 19:30,27.899
20488,6/22/19 19:45,27.899
20489,6/22/19 20:00,27.998
20490,6/22/19 20:15,28.023
20491,6/22/19 20:30,28.023
20492,6/22/19 20:45,28.023
20493,6/22/19 21:00,28.048
20494,6/22/19 21:15,28.048
20495,6/22/19 21:30,28.023
20496,6/22/19 21:45,28.023
20497,6/22/19 22:00,28.023
20498,6/22/19 22:15,28.023
20499,6/22/19 22:30,28.023
20500,6/22/19 22:45,27.974
20501,6/22/19 23:00,27.924
20502,6/22/19 23:15,27.899
20503,6/22/19 23:30,27.899
20504,6/22/19 23:45,27.899
20505,6/23/19 00:00,27.899
20506,6/23/19 00:15,27.875
20507,6/23/19 00:30,27.776
20508,6/23/19 00:45,27.776
20509,6/23/19 01:00,27.776
20510,6/23/19 01:15,27.801
20511,6/23/19 01:30,27.825
20512,6/23/19 01:45,27.85
20513,6/23/19 02:00,27.875
20514,6/23/19 02:15,27.751
20515,6/23/19 02:30,27.776
20516,6/23/19 02:45,27.801
20517,6/23/19 03:00,27.776
20518,6/23/19 03:15,27.776
20519,6/23/19 03:30,27.776
20520,6/23/19 03:45,27.801
20521,6/23/19 04:00,27.875
20522,6/23/19 04:15,27.899
20523,6/23/19 04:30,27.949
20524,6/23/19 04:45,27.974
20525,6/23/19 05:00,27.974
20526,6/23/19 05:15,27.949
20527,6/23/19 05:30,27.974
20528,6/23/19 05:45,27.974
20529,6/23/19 06:00,27.974
20530,6/23/19 06:15,27.974
20531,6/23/19 06:30,27.998
20532,6/23/19 06:45,27.998
20533,6/23/19 07:00,27.998
20534,6/23/19 07:15,27.998
20535,6/23/19 07:30,27.924
20536,6/23/19 07:45,27.875
20537,6/23/19 08:00,27.875
20538,6/23/19 08:15,27.899
20539,6/23/19 08:30,27.949
20540,6/23/19 08:45,27.974
20541,6/23/19 09:00,27.974
20542,6/23/19 09:15,27.85
20543,6/23/19 09:30,27.677
20544,6/23/19 09:45,27.677
20545,6/23/19 10:00,27.776
20546,6/23/19 10:15,27.924
20547,6/23/19 10:30,27.949
20548,6/23/19 10:45,27.702
20549,6/23/19 11:00,27.702
20550,6/23/19 11:15,27.899
20551,6/23/19 11:30,28.048
20552,6/23/19 11:45,28.122
20553,6/23/19 12:00,28.147
20554,6/23/19 12:15,28.097
20555,6/23/19 12:30,28.048
20556,6/23/19 12:45,28.023
20557,6/23/19 13:00,28.023
20558,6/23/19 13:15,28.072
20559,6/23/19 13:30,28.072
20560,6/23/19 13:45,28.048
20561,6/23/19 14:00,27.974
20562,6/23/19 14:15,27.949
20563,6/23/19 14:30,27.801
20564,6/23/19 14:45,27.727
20565,6/23/19 15:00,27.702
20566,6/23/19 15:15,27.702
20567,6/23/19 15:30,27.628
20568,6/23/19 15:45,27.604
20569,6/23/19 16:00,27.628
20570,6/23/19 16:15,27.579
20571,6/23/19 16:30,27.53
20572,6/23/19 16:45,27.53
20573,6/23/19 17:00,27.604
20574,6/23/19 17:15,27.727
20575,6/23/19 17:30,27.702
20576,6/23/19 17:45,27.554
20577,6/23/19 18:00,27.554
20578,6/23/19 18:15,27.554
20579,6/23/19 18:30,27.53
20580,6/23/19 18:45,27.505
20581,6/23/19 19:00,27.505
20582,6/23/19 19:15,27.53
20583,6/23/19 19:30,27.579
20584,6/23/19 19:45,27.554
20585,6/23/19 20:00,27.628
20586,6/23/19 20:15,27.677
20587,6/23/19 20:30,27.628
20588,6/23/19 20:45,27.628
20589,6/23/19 21:00,27.604
20590,6/23/19 21:15,27.801
20591,6/23/19 21:30,27.899
20592,6/23/19 21:45,27.924
20593,6/23/19 22:00,27.924
20594,6/23/19 22:15,27.924
20595,6/23/19 22:30,27.899
20596,6/23/19 22:45,27.899
20597,6/23/19 23:00,27.899
20598,6/23/19 23:15,27.899
20599,6/23/19 23:30,27.727
20600,6/23/19 23:45,27.677
20601,6/24/19 00:00,27.677
20602,6/24/19 00:15,27.653
20603,6/24/19 00:30,27.628
20604,6/24/19 00:45,27.579
20605,6/24/19 01:00,27.579
20606,6/24/19 01:15,27.628
20607,6/24/19 01:30,27.653
20608,6/24/19 01:45,27.653
20609,6/24/19 02:00,27.677
20610,6/24/19 02:15,27.628
20611,6/24/19 02:30,27.579
20612,6/24/19 02:45,27.53
20613,6/24/19 03:00,27.481
20614,6/24/19 03:15,27.505
20615,6/24/19 03:30,27.53
20616,6/24/19 03:45,27.554
20617,6/24/19 04:00,27.579
20618,6/24/19 04:15,27.579
20619,6/24/19 04:30,27.579
20620,6/24/19 04:45,27.579
20621,6/24/19 05:00,27.579
20622,6/24/19 05:15,27.604
20623,6/24/19 05:30,27.604
20624,6/24/19 05:45,27.604
20625,6/24/19 06:00,27.628
20626,6/24/19 06:15,27.628
20627,6/24/19 06:30,27.653
20628,6/24/19 06:45,27.677
20629,6/24/19 07:00,27.702
20630,6/24/19 07:15,27.727
20631,6/24/19 07:30,27.776
20632,6/24/19 07:45,27.899
20633,6/24/19 08:00,27.998
20634,6/24/19 08:15,28.122
20635,6/24/19 08:30,28.072
20636,6/24/19 08:45,28.072
20637,6/24/19 09:00,28.122
20638,6/24/19 09:15,28.147
20639,6/24/19 09:30,28.097
20640,6/24/19 09:45,28.072
20641,6/24/19 10:00,27.998
20642,6/24/19 10:15,27.998
20643,6/24/19 10:30,28.023
20644,6/24/19 10:45,28.196
20645,6/24/19 11:00,28.147
20646,6/24/19 11:15,28.171
20647,6/24/19 11:30,28.122
20648,6/24/19 11:45,28.196
20649,6/24/19 12:00,28.171
20650,6/24/19 12:15,28.196
20651,6/24/19 12:30,28.221
20652,6/24/19 12:45,28.245
20653,6/24/19 13:00,28.196
20654,6/24/19 13:15,28.196
20655,6/24/19 13:30,28.097
20656,6/24/19 13:45,28.122
20657,6/24/19 14:00,27.825
20658,6/24/19 14:15,27.776
20659,6/24/19 14:30,27.801
20660,6/24/19 14:45,27.825
20661,6/24/19 15:00,27.875
20662,6/24/19 15:15,27.899
20663,6/24/19 15:30,27.924
20664,6/24/19 15:45,27.924
20665,6/24/19 16:00,27.85
20666,6/24/19 16:15,27.875
20667,6/24/19 16:30,27.825
20668,6/24/19 16:45,27.776
20669,6/24/19 17:00,27.677
20670,6/24/19 17:15,27.604
20671,6/24/19 17:30,27.579
20672,6/24/19 17:45,27.727
20673,6/24/19 18:00,27.85
20674,6/24/19 18:15,27.924
20675,6/24/19 18:30,27.949
20676,6/24/19 18:45,27.875
20677,6/24/19 19:00,27.825
20678,6/24/19 19:15,27.801
20679,6/24/19 19:30,27.825
20680,6/24/19 19:45,27.825
20681,6/24/19 20:00,27.85
20682,6/24/19 20:15,27.801
20683,6/24/19 20:30,27.825
20684,6/24/19 20:45,27.85
20685,6/24/19 21:00,27.875
20686,6/24/19 21:15,27.899
20687,6/24/19 21:30,27.924
20688,6/24/19 21:45,27.924
20689,6/24/19 22:00,27.554
20690,6/24/19 22:15,27.505
20691,6/24/19 22:30,27.481
20692,6/24/19 22:45,27.481
20693,6/24/19 23:00,27.505
20694,6/24/19 23:15,27.53
20695,6/24/19 23:30,27.579
20696,6/24/19 23:45,27.604
20697,6/25/19 00:00,27.628
20698,6/25/19 00:15,27.677
20699,6/25/19 00:30,27.677
20700,6/25/19 00:45,27.677
20701,6/25/19 01:00,27.653
20702,6/25/19 01:15,27.677
20703,6/25/19 01:30,27.702
20704,6/25/19 01:45,27.776
20705,6/25/19 02:00,27.825
20706,6/25/19 02:15,27.875
20707,6/25/19 02:30,27.875
20708,6/25/19 02:45,27.899
20709,6/25/19 03:00,27.924
20710,6/25/19 03:15,27.899
20711,6/25/19 03:30,27.801
20712,6/25/19 03:45,27.801
20713,6/25/19 04:00,27.776
20714,6/25/19 04:15,27.727
20715,6/25/19 04:30,27.702
20716,6/25/19 04:45,27.677
20717,6/25/19 05:00,27.677
20718,6/25/19 05:15,27.751
20719,6/25/19 05:30,27.974
20720,6/25/19 05:45,28.097
20721,6/25/19 06:00,28.072
20722,6/25/19 06:15,28.048
20723,6/25/19 06:30,28.072
20724,6/25/19 06:45,28.048
20725,6/25/19 07:00,28.023
20726,6/25/19 07:15,27.998
20727,6/25/19 07:30,27.974
20728,6/25/19 07:45,27.974
20729,6/25/19 08:00,28.023
20730,6/25/19 08:15,28.048
20731,6/25/19 08:30,28.048
20732,6/25/19 08:45,28.048
20733,6/25/19 09:00,28.072
20734,6/25/19 09:15,28.048
20735,6/25/19 09:30,28.097
20736,6/25/19 09:45,28.097
20737,6/25/19 10:00,28.122
20738,6/25/19 10:15,28.147
20739,6/25/19 10:30,28.171
20740,6/25/19 10:45,28.171
20741,6/25/19 11:00,28.245
20742,6/25/19 11:15,28.295
20743,6/25/19 11:30,28.295
20744,6/25/19 11:45,28.32
20745,6/25/19 12:00,28.345
20746,6/25/19 12:15,28.369
20747,6/25/19 12:30,28.394
20748,6/25/19 12:45,28.444
20749,6/25/19 13:00,28.369
20750,6/25/19 13:15,28.345
20751,6/25/19 13:30,28.27
20752,6/25/19 13:45,28.27
20753,6/25/19 14:00,28.221
20754,6/25/19 14:15,28.27
20755,6/25/19 14:30,28.27
20756,6/25/19 14:45,28.171
20757,6/25/19 15:00,28.147
20758,6/25/19 15:15,28.171
20759,6/25/19 15:30,28.171
20760,6/25/19 15:45,28.196
20761,6/25/19 16:00,28.221
20762,6/25/19 16:15,28.32
20763,6/25/19 16:30,28.27
20764,6/25/19 16:45,28.27
20765,6/25/19 17:00,28.245
20766,6/25/19 17:15,28.245
20767,6/25/19 17:30,28.171
20768,6/25/19 17:45,28.023
20769,6/25/19 18:00,27.974
20770,6/25/19 18:15,27.949
20771,6/25/19 18:30,27.924
20772,6/25/19 18:45,27.924
20773,6/25/19 19:00,27.974
20774,6/25/19 19:15,28.023
20775,6/25/19 19:30,28.048
20776,6/25/19 19:45,28.023
20777,6/25/19 20:00,27.998
20778,6/25/19 20:15,27.998
20779,6/25/19 20:30,27.998
20780,6/25/19 20:45,27.949
20781,6/25/19 21:00,27.924
20782,6/25/19 21:15,27.924
20783,6/25/19 21:30,27.924
20784,6/25/19 21:45,27.949
20785,6/25/19 22:00,27.924
20786,6/25/19 22:15,27.974
20787,6/25/19 22:30,27.998
20788,6/25/19 22:45,28.072
20789,6/25/19 23:00,28.072
20790,6/25/19 23:15,27.628
20791,6/25/19 23:30,27.727
20792,6/25/19 23:45,27.825
20793,6/26/19 00:00,27.924
20794,6/26/19 00:15,27.974
20795,6/26/19 00:30,28.048
20796,6/26/19 00:45,28.023
20797,6/26/19 01:00,27.998
20798,6/26/19 01:15,27.998
20799,6/26/19 01:30,27.998
20800,6/26/19 01:45,28.023
20801,6/26/19 02:00,28.048
20802,6/26/19 02:15,28.048
20803,6/26/19 02:30,28.072
20804,6/26/19 02:45,28.122
20805,6/26/19 03:00,28.122
20806,6/26/19 03:15,28.147
20807,6/26/19 03:30,28.147
20808,6/26/19 03:45,28.147
20809,6/26/19 04:00,28.147
20810,6/26/19 04:15,28.147
20811,6/26/19 04:30,28.147
20812,6/26/19 04:45,28.147
20813,6/26/19 05:00,28.147
20814,6/26/19 05:15,28.122
20815,6/26/19 05:30,28.072
20816,6/26/19 05:45,28.122
20817,6/26/19 06:00,28.122
20818,6/26/19 06:15,28.097
20819,6/26/19 06:30,28.097
20820,6/26/19 06:45,28.122
20821,6/26/19 07:00,28.122
20822,6/26/19 07:15,28.147
20823,6/26/19 07:30,28.122
20824,6/26/19 07:45,28.147
20825,6/26/19 08:00,28.196
20826,6/26/19 08:15,28.221
20827,6/26/19 08:30,28.245
20828,6/26/19 08:45,28.27
20829,6/26/19 09:00,28.32
20830,6/26/19 09:15,28.369
20831,6/26/19 09:30,28.419
20832,6/26/19 09:45,28.345
20833,6/26/19 10:00,28.345
20834,6/26/19 10:15,28.369
20835,6/26/19 10:30,28.369
20836,6/26/19 10:45,28.419
20837,6/26/19 11:00,28.419
20838,6/26/19 11:15,28.419
20839,6/26/19 11:30,28.444
20840,6/26/19 11:45,28.444
20841,6/26/19 12:00,28.444
20842,6/26/19 12:15,28.468
20843,6/26/19 12:30,28.468
20844,6/26/19 12:45,28.468
20845,6/26/19 13:00,28.518
20846,6/26/19 13:15,28.518
20847,6/26/19 13:30,28.394
20848,6/26/19 13:45,28.394
20849,6/26/19 14:00,28.493
20850,6/26/19 14:15,28.468
20851,6/26/19 14:30,28.468
20852,6/26/19 14:45,28.468
20853,6/26/19 15:00,28.518
20854,6/26/19 15:15,28.369
20855,6/26/19 15:30,28.369
20856,6/26/19 15:45,28.072
20857,6/26/19 16:00,28.072
20858,6/26/19 16:15,27.924
20859,6/26/19 16:30,27.875
20860,6/26/19 16:45,27.825
20861,6/26/19 17:00,27.727
20862,6/26/19 17:15,27.727
20863,6/26/19 17:30,27.825
20864,6/26/19 17:45,28.023
20865,6/26/19 18:00,28.122
20866,6/26/19 18:15,28.122
20867,6/26/19 18:30,28.147
20868,6/26/19 18:45,28.171
20869,6/26/19 19:00,28.196
20870,6/26/19 19:15,28.221
20871,6/26/19 19:30,28.196
20872,6/26/19 19:45,28.122
20873,6/26/19 20:00,28.023
20874,6/26/19 20:15,27.949
20875,6/26/19 20:30,27.974
20876,6/26/19 20:45,27.949
20877,6/26/19 21:00,27.974
20878,6/26/19 21:15,27.949
20879,6/26/19 21:30,27.974
20880,6/26/19 21:45,27.998
20881,6/26/19 22:00,27.998
20882,6/26/19 22:15,28.023
20883,6/26/19 22:30,28.072
20884,6/26/19 22:45,28.072
20885,6/26/19 23:00,28.122
20886,6/26/19 23:15,28.122
20887,6/26/19 23:30,28.122
20888,6/26/19 23:45,28.122
20889,6/27/19 00:00,28.122
20890,6/27/19 00:15,28.122
20891,6/27/19 00:30,28.122
20892,6/27/19 00:45,28.122
20893,6/27/19 01:00,28.122
20894,6/27/19 01:15,28.171
20895,6/27/19 01:30,28.171
20896,6/27/19 01:45,28.171
20897,6/27/19 02:00,28.171
20898,6/27/19 02:15,28.171
20899,6/27/19 02:30,28.171
20900,6/27/19 02:45,28.122
20901,6/27/19 03:00,28.147
20902,6/27/19 03:15,28.171
20903,6/27/19 03:30,28.171
20904,6/27/19 03:45,28.171
20905,6/27/19 04:00,28.171
20906,6/27/19 04:15,28.171
20907,6/27/19 04:30,28.171
20908,6/27/19 04:45,28.147
20909,6/27/19 05:00,28.147
20910,6/27/19 05:15,28.147
20911,6/27/19 05:30,28.147
20912,6/27/19 05:45,28.147
20913,6/27/19 06:00,28.147
20914,6/27/19 06:15,27.974
20915,6/27/19 06:30,27.85
20916,6/27/19 06:45,27.579
20917,6/27/19 07:00,27.505
20918,6/27/19 07:15,27.554
20919,6/27/19 07:30,27.53
20920,6/27/19 07:45,27.604
20921,6/27/19 08:00,27.628
20922,6/27/19 08:15,27.899
20923,6/27/19 08:30,27.998
20924,6/27/19 08:45,28.097
20925,6/27/19 09:00,28.122
20926,6/27/19 09:15,28.147
20927,6/27/19 09:30,28.196
20928,6/27/19 09:45,28.27
20929,6/27/19 10:00,28.32
20930,6/27/19 10:15,27.875
20931,6/27/19 10:30,27.924
20932,6/27/19 10:45,28.023
20933,6/27/19 11:00,28.196
20934,6/27/19 11:15,28.32
20935,6/27/19 11:30,28.097
20936,6/27/19 11:45,28.221
20937,6/27/19 12:00,28.345
20938,6/27/19 12:15,28.394
20939,6/27/19 12:30,28.468
20940,6/27/19 12:45,28.295
20941,6/27/19 13:00,28.444
20942,6/27/19 13:15,28.493
20943,6/27/19 13:30,28.493
20944,6/27/19 13:45,28.444
20945,6/27/19 14:00,28.419
20946,6/27/19 14:15,28.369
20947,6/27/19 14:30,28.196
20948,6/27/19 14:45,28.023
20949,6/27/19 15:00,28.048
20950,6/27/19 15:15,27.974
20951,6/27/19 15:30,28.097
20952,6/27/19 15:45,28.147
20953,6/27/19 16:00,28.023
20954,6/27/19 16:15,27.949
20955,6/27/19 16:30,27.924
20956,6/27/19 16:45,27.85
20957,6/27/19 17:00,27.776
20958,6/27/19 17:15,27.727
20959,6/27/19 17:30,27.628
20960,6/27/19 17:45,27.579
20961,6/27/19 18:00,27.579
20962,6/27/19 18:15,27.505
20963,6/27/19 18:30,27.407
20964,6/27/19 18:45,27.382
20965,6/27/19 19:00,27.481
20966,6/27/19 19:15,27.53
20967,6/27/19 19:30,27.604
20968,6/27/19 19:45,27.702
20969,6/27/19 20:00,27.776
20970,6/27/19 20:15,27.825
20971,6/27/19 20:30,27.825
20972,6/27/19 20:45,27.825
20973,6/27/19 21:00,27.825
20974,6/27/19 21:15,27.505
20975,6/27/19 21:30,27.53
20976,6/27/19 21:45,27.653
20977,6/27/19 22:00,27.727
20978,6/27/19 22:15,27.776
20979,6/27/19 22:30,27.85
20980,6/27/19 22:45,27.899
20981,6/27/19 23:00,27.998
20982,6/27/19 23:15,28.023
20983,6/27/19 23:30,28.023
20984,6/27/19 23:45,28.048
20985,6/28/19 00:00,28.048
20986,6/28/19 00:15,28.048
20987,6/28/19 00:30,28.048
20988,6/28/19 00:45,28.048
20989,6/28/19 01:00,28.048
20990,6/28/19 01:15,28.048
20991,6/28/19 01:30,28.048
20992,6/28/19 01:45,27.974
20993,6/28/19 02:00,27.924
20994,6/28/19 02:15,27.85
20995,6/28/19 02:30,27.85
20996,6/28/19 02:45,27.85
20997,6/28/19 03:00,27.875
20998,6/28/19 03:15,27.875
20999,6/28/19 03:30,27.899
21000,6/28/19 03:45,27.899
21001,6/28/19 04:00,27.924
21002,6/28/19 04:15,27.949
21003,6/28/19 04:30,27.924
21004,6/28/19 04:45,27.899
21005,6/28/19 05:00,27.924
21006,6/28/19 05:15,27.924
21007,6/28/19 05:30,27.924
21008,6/28/19 05:45,27.899
21009,6/28/19 06:00,27.899
21010,6/28/19 06:15,27.899
21011,6/28/19 06:30,27.825
21012,6/28/19 06:45,27.825
21013,6/28/19 07:00,27.825
21014,6/28/19 07:15,27.85
21015,6/28/19 07:30,27.875
21016,6/28/19 07:45,27.801
21017,6/28/19 08:00,27.85
21018,6/28/19 08:15,27.85
21019,6/28/19 08:30,27.85
21020,6/28/19 08:45,28.023
21021,6/28/19 09:00,28.122
21022,6/28/19 09:15,28.221
21023,6/28/19 09:30,28.221
21024,6/28/19 09:45,28.245
21025,6/28/19 10:00,28.245
21026,6/28/19 10:15,28.245
21027,6/28/19 10:30,28.245
21028,6/28/19 10:45,28.245
21029,6/28/19 11:00,28.245
21030,6/28/19 11:15,28.27
21031,6/28/19 11:30,28.245
21032,6/28/19 11:45,28.27
21033,6/28/19 12:00,28.221
21034,6/28/19 12:15,28.196
21035,6/28/19 12:30,28.023
21036,6/28/19 12:45,27.974
21037,6/28/19 13:00,27.949
21038,6/28/19 13:15,28.023
21039,6/28/19 13:30,27.998
21040,6/28/19 13:45,28.023
21041,6/28/19 14:00,28.023
21042,6/28/19 14:15,28.023
21043,6/28/19 14:30,27.949
21044,6/28/19 14:45,28.048
21045,6/28/19 15:00,27.974
21046,6/28/19 15:15,27.998
21047,6/28/19 15:30,27.998
21048,6/28/19 15:45,28.048
21049,6/28/19 16:00,28.171
21050,6/28/19 16:15,28.122
21051,6/28/19 16:30,28.171
21052,6/28/19 16:45,28.196
21053,6/28/19 17:00,28.196
21054,6/28/19 17:15,28.147
21055,6/28/19 17:30,28.147
21056,6/28/19 17:45,28.023
21057,6/28/19 18:00,27.924
21058,6/28/19 18:15,27.702
21059,6/28/19 18:30,27.653
21060,6/28/19 18:45,27.628
21061,6/28/19 19:00,27.628
21062,6/28/19 19:15,27.628
21063,6/28/19 19:30,27.653
21064,6/28/19 19:45,27.727
21065,6/28/19 20:00,27.85
21066,6/28/19 20:15,27.875
21067,6/28/19 20:30,27.899
21068,6/28/19 20:45,27.875
21069,6/28/19 21:00,27.85
21070,6/28/19 21:15,27.875
21071,6/28/19 21:30,27.85
21072,6/28/19 21:45,27.825
21073,6/28/19 22:00,27.85
21074,6/28/19 22:15,27.875
21075,6/28/19 22:30,27.899
21076,6/28/19 22:45,27.899
21077,6/28/19 23:00,27.899
21078,6/28/19 23:15,27.875
21079,6/28/19 23:30,27.899
21080,6/28/19 23:45,27.924
21081,6/29/19 00:00,27.998
21082,6/29/19 00:15,27.998
21083,6/29/19 00:30,28.023
21084,6/29/19 00:45,28.023
21085,6/29/19 01:00,28.048
21086,6/29/19 01:15,28.048
21087,6/29/19 01:30,28.048
21088,6/29/19 01:45,28.048
21089,6/29/19 02:00,28.048
21090,6/29/19 02:15,28.048
21091,6/29/19 02:30,28.023
21092,6/29/19 02:45,28.023
21093,6/29/19 03:00,28.023
21094,6/29/19 03:15,27.924
21095,6/29/19 03:30,27.924
21096,6/29/19 03:45,27.949
21097,6/29/19 04:00,27.974
21098,6/29/19 04:15,27.998
21099,6/29/19 04:30,27.998
21100,6/29/19 04:45,27.998
21101,6/29/19 05:00,27.998
21102,6/29/19 05:15,27.974
21103,6/29/19 05:30,27.974
21104,6/29/19 05:45,27.974
21105,6/29/19 06:00,27.974
21106,6/29/19 06:15,27.998
21107,6/29/19 06:30,27.998
21108,6/29/19 06:45,27.998
21109,6/29/19 07:00,27.974
21110,6/29/19 07:15,27.949
21111,6/29/19 07:30,27.974
21112,6/29/19 07:45,27.974
21113,6/29/19 08:00,28.048
21114,6/29/19 08:15,28.072
21115,6/29/19 08:30,28.072
21116,6/29/19 08:45,28.122
21117,6/29/19 09:00,28.023
21118,6/29/19 09:15,27.899
21119,6/29/19 09:30,28.023
21120,6/29/19 09:45,28.171
21121,6/29/19 10:00,28.196
21122,6/29/19 10:15,28.171
21123,6/29/19 10:30,28.147
21124,6/29/19 10:45,28.147
21125,6/29/19 11:00,28.122
21126,6/29/19 11:15,28.196
21127,6/29/19 11:30,28.221
21128,6/29/19 11:45,28.147
21129,6/29/19 12:00,28.048
21130,6/29/19 12:15,28.171
21131,6/29/19 12:30,28.023
21132,6/29/19 12:45,28.023
21133,6/29/19 13:00,28.023
21134,6/29/19 13:15,28.072
21135,6/29/19 13:30,28.072
21136,6/29/19 13:45,28.122
21137,6/29/19 14:00,28.171
21138,6/29/19 14:15,28.196
21139,6/29/19 14:30,28.245
21140,6/29/19 14:45,28.245
21141,6/29/19 15:00,28.27
21142,6/29/19 15:15,28.27
21143,6/29/19 15:30,28.32
21144,6/29/19 15:45,28.295
21145,6/29/19 16:00,28.369
21146,6/29/19 16:15,28.32
21147,6/29/19 16:30,28.345
21148,6/29/19 16:45,28.345
21149,6/29/19 17:00,28.345
21150,6/29/19 17:15,28.345
21151,6/29/19 17:30,28.345
21152,6/29/19 17:45,28.345
21153,6/29/19 18:00,28.32
21154,6/29/19 18:15,28.32
21155,6/29/19 18:30,28.295
21156,6/29/19 18:45,28.245
21157,6/29/19 19:00,28.122
21158,6/29/19 19:15,28.023
21159,6/29/19 19:30,27.974
21160,6/29/19 19:45,27.949
21161,6/29/19 20:00,27.924
21162,6/29/19 20:15,27.924
21163,6/29/19 20:30,27.924
21164,6/29/19 20:45,27.949
21165,6/29/19 21:00,27.974
21166,6/29/19 21:15,27.924
21167,6/29/19 21:30,27.998
21168,6/29/19 21:45,28.023
21169,6/29/19 22:00,28.048
21170,6/29/19 22:15,28.048
21171,6/29/19 22:30,28.023
21172,6/29/19 22:45,28.023
21173,6/29/19 23:00,28.023
21174,6/29/19 23:15,28.023
21175,6/29/19 23:30,28.048
21176,6/29/19 23:45,28.048
21177,6/30/19 00:00,28.023
21178,6/30/19 00:15,28.023
21179,6/30/19 00:30,28.023
21180,6/30/19 00:45,28.023
21181,6/30/19 01:00,28.072
21182,6/30/19 01:15,28.072
21183,6/30/19 01:30,28.072
21184,6/30/19 01:45,28.072
21185,6/30/19 02:00,28.072
21186,6/30/19 02:15,28.072
21187,6/30/19 02:30,28.072
21188,6/30/19 02:45,28.072
21189,6/30/19 03:00,28.072
21190,6/30/19 03:15,28.072
21191,6/30/19 03:30,28.072
21192,6/30/19 03:45,28.048
21193,6/30/19 04:00,28.048
21194,6/30/19 04:15,28.048
21195,6/30/19 04:30,28.048
21196,6/30/19 04:45,28.023
21197,6/30/19 05:00,28.023
21198,6/30/19 05:15,28.023
21199,6/30/19 05:30,28.023
21200,6/30/19 05:45,28.023
21201,6/30/19 06:00,28.023
21202,6/30/19 06:15,28.023
21203,6/30/19 06:30,28.048
21204,6/30/19 06:45,28.023
21205,6/30/19 07:00,28.023
21206,6/30/19 07:15,28.023
21207,6/30/19 07:30,28.023
21208,6/30/19 07:45,28.048
21209,6/30/19 08:00,28.072
21210,6/30/19 08:15,28.072
21211,6/30/19 08:30,28.122
21212,6/30/19 08:45,28.122
21213,6/30/19 09:00,28.147
21214,6/30/19 09:15,28.171
21215,6/30/19 09:30,28.122
21216,6/30/19 09:45,27.899
21217,6/30/19 10:00,27.825
21218,6/30/19 10:15,27.801
21219,6/30/19 10:30,27.85
21220,6/30/19 10:45,28.097
21221,6/30/19 11:00,28.27
21222,6/30/19 11:15,28.444
21223,6/30/19 11:30,28.493
